order_id,customer_id,order_date,order_total,payment_method,shipping_address,order_status,created_at,updated_at
2175,997,2025-07-28 22:54:08.372977,62.96,google_pay,"450 William Fords Suite 764, Isaacborough, FL 42332",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2177,881,2025-07-29 04:34:21.372977,102.4,paypal,"6399 Jose View, Johnsonhaven, HI 91501",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2178,691,2025-07-29 11:29:42.372977,96.8,debit_card,"223 Stephanie Ferry, Peterfort, DC 45880",returned,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2182,664,2025-07-30 00:14:13.372977,176.92,credit_card,"6851 Loretta Center Suite 276, Whitebury, WA 42388",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2184,769,2025-07-30 10:19:38.372977,271.89,credit_card,"70134 Lauren Forks Suite 504, Veronicatown, MN 66016",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2185,943,2025-07-30 11:36:10.372977,179.55,debit_card,"113 Benjamin Canyon Suite 899, North Melissaview, AS 34013",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2188,431,2025-07-30 14:25:37.372977,73.75,debit_card,"8189 Wanda Branch Suite 173, Richardbury, CT 53969",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2191,672,2025-07-30 20:46:14.372977,81.92,debit_card,"3720 Wilson Parkways, New Heather, GA 35382",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2199,822,2025-08-01 20:26:35.372977,91.79,paypal,"31393 Stevenson Unions, Heidiberg, VA 07412",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2207,901,2025-08-02 21:46:17.372977,74.22,credit_card,"37309 Arthur Bypass Suite 299, Port Jessicaton, KS 13600",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2211,523,2025-08-03 13:25:11.372977,190.15,paypal,"908 Turner Branch, North James, MI 29589",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2213,769,2025-08-03 17:49:15.372977,266.73,debit_card,"PSC 7665, Box 9053, APO AA 78540",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2216,434,2025-08-04 12:56:21.372977,68.32,debit_card,"50337 Melendez Ramp Apt. 306, Newmanborough, AK 53526",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2224,615,2025-08-05 20:20:45.372977,45.06,debit_card,"838 Peters Bypass Apt. 450, New Leslie, MO 59822",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2225,822,2025-08-05 21:06:57.372977,90.76,debit_card,"687 Mendoza Course, East Jennifer, NJ 56686",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2227,938,2025-08-06 13:09:16.372977,50.53,debit_card,"PSC 5175, Box 2047, APO AA 03542",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2230,763,2025-08-07 00:53:11.372977,177.66,credit_card,"81801 Ramirez Expressway, Lake Stephaniebury, CT 16628",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2231,615,2025-08-07 02:45:18.372977,68.48,credit_card,"73445 Elizabeth Road, Hendersonburgh, DE 26369",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2236,223,2025-08-07 20:01:04.372977,130.74,apple_pay,"8338 Romero Prairie, Kristinland, VA 80377",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2237,249,2025-08-07 21:27:54.372977,104.76,credit_card,"4001 Elizabeth Walk Suite 426, Lake Patriciamouth, OH 19972",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2241,431,2025-08-08 11:51:40.372977,146.86,credit_card,"8533 Kimberly Parks, West Spencermouth, MI 33985",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2245,464,2025-08-08 20:39:58.372977,157.08,paypal,"159 Joshua Fields, Bowmanberg, OR 14264",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2248,901,2025-08-09 10:14:56.372977,28.41,apple_pay,"630 Gonzalez Estates Apt. 575, Alyssafurt, IL 79107",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2258,523,2025-08-11 06:08:36.372977,73.0,credit_card,"2809 Jaime Way, Spencerhaven, IA 87430",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2259,314,2025-08-11 12:49:03.372977,136.5,credit_card,"036 Evelyn Drive Suite 237, Andrewport, IL 20690",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2267,283,2025-08-12 14:20:54.372977,99.48,paypal,"664 Ryan Way, Port Paige, CA 19440",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2268,881,2025-08-12 21:40:20.372977,175.71,paypal,"PSC 0278, Box 6348, APO AA 55446",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2270,869,2025-08-12 23:59:56.372977,40.82,paypal,"914 Gregory Club Apt. 724, Nicholaston, WI 45598",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2275,363,2025-08-14 11:50:58.372977,297.46,apple_pay,"PSC 1236, Box 0186, APO AE 75401",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2277,427,2025-08-14 20:59:01.372977,264.11,debit_card,"385 Graves Ranch, East Angelaview, AL 20638",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2278,544,2025-08-14 23:50:41.372977,118.37,paypal,"1553 Burke Islands, Leslieport, PR 77172",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2279,223,2025-08-15 05:13:46.372977,163.5,credit_card,"82888 Sandra Common, South Denise, OR 43373",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2280,464,2025-08-15 08:23:52.372977,195.11,credit_card,"Unit 8236 Box 0842, DPO AE 78247",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2283,427,2025-08-16 11:06:04.372977,189.38,apple_pay,"7244 Lane Walk, Port Lindseyburgh, OK 37022",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2284,825,2025-08-17 00:16:32.372977,61.59,debit_card,"3782 Bowman Islands Suite 583, Mistyland, LA 79644",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2285,434,2025-08-17 04:01:35.372977,119.54,credit_card,"718 Dyer Turnpike Suite 250, South Melissamouth, IA 56051",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2286,434,2025-08-17 11:59:48.372977,130.42,debit_card,"469 Jackson Corners Suite 244, New Jonathan, WA 59766",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2290,943,2025-08-17 14:05:58.372977,130.79,credit_card,"3447 Davenport Light, East Randy, UT 75064",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2291,453,2025-08-17 14:28:41.372977,548.21,paypal,"2853 Ruiz Tunnel, Mooreton, NE 53957",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2293,881,2025-08-17 18:11:47.372977,132.47,google_pay,"495 Oscar Isle, Lake Joycestad, MP 38936",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2295,464,2025-08-18 10:19:50.372977,120.45,debit_card,"695 Perkins Shore, Ariasland, MH 57765",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2297,453,2025-08-18 19:45:50.372977,460.59,debit_card,"419 William Ville, Port Tiffany, KY 42064",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2301,453,2025-08-19 10:30:17.372977,740.51,credit_card,"8551 Douglas Bypass Suite 115, Amyton, WI 41927",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2302,453,2025-08-19 10:58:46.372977,357.96,paypal,"73536 Moore Forges Suite 700, Christopherville, WI 73903",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2303,488,2025-08-19 12:09:57.372977,113.21,credit_card,"30970 Charlotte Prairie, West Steven, AR 83194",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2308,531,2025-08-19 20:57:21.372977,56.93,paypal,"282 Freeman Lane, Jamesshire, AS 73960",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2310,938,2025-08-20 09:41:31.372977,116.15,apple_pay,"10232 Natalie Estate Apt. 399, Lake Amber, FM 66991",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2317,881,2025-08-21 09:25:41.372977,90.6,credit_card,"477 Brittney Terrace Apt. 743, Michaelfurt, NY 42301",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2320,997,2025-08-21 19:13:21.372977,89.6,paypal,"7080 Williams Falls, Holmesstad, NV 35788",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2332,739,2025-08-23 04:39:42.372977,139.77,credit_card,"920 Alexander Spring, New Rachel, NJ 48273",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2335,279,2025-08-23 13:18:53.372977,355.83,credit_card,"8586 Hoover Glens Suite 302, Huntville, CA 60713",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2344,544,2025-08-24 19:37:04.372977,103.25,credit_card,"PSC 4426, Box 3333, APO AP 73652",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2348,739,2025-08-25 07:05:46.372977,150.66,credit_card,"2123 Anthony Tunnel Suite 789, Kristinville, MN 31188",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2350,427,2025-08-25 12:00:54.372977,359.66,debit_card,"857 Hernandez Lakes, North Peter, MH 22112",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2353,881,2025-08-25 14:12:52.372977,164.57,debit_card,"4985 Moss Plain, Mccormickside, FL 08645",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2358,901,2025-08-25 21:58:49.372977,136.18,debit_card,"952 Victor Camp Suite 718, West Alyssaside, VT 90746",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2359,628,2025-08-26 05:58:26.372977,168.3,paypal,"878 Dawn Neck Apt. 767, Langshire, NJ 27472",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2362,363,2025-08-26 20:12:02.372977,203.72,google_pay,"6069 Smith Lake Apt. 610, Palmerchester, MN 45870",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2384,453,2025-08-29 22:19:55.372977,184.72,credit_card,"30221 Jason Junction, Danielville, VI 55226",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2389,869,2025-08-30 21:08:50.372977,161.94,paypal,"63882 Alexander Stravenue Suite 925, East Danielhaven, OR 95900",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2392,544,2025-08-31 20:22:06.372977,121.27,debit_card,"PSC 9043, Box 6827, APO AA 53399",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2413,531,2025-09-03 00:50:46.372977,84.75,apple_pay,"2063 Simpson Shoals, Johnview, AZ 33658",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2417,769,2025-09-03 19:06:11.372977,372.21,credit_card,"7642 Edward Spur Suite 983, Waterston, NH 35559",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2424,901,2025-09-04 21:36:42.372977,62.46,credit_card,"95458 Jessica Plains, Jeffreybury, MA 66066",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2425,314,2025-09-05 10:48:28.372977,193.56,credit_card,"4135 Burton Well Suite 579, Walshtown, VA 60831",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2429,825,2025-09-05 19:18:22.372977,43.57,credit_card,"Unit 9875 Box 8402, DPO AA 77818",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2433,619,2025-09-06 20:09:18.372977,72.41,apple_pay,"143 Kathy Row, Whiteside, IA 48900",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2438,881,2025-09-06 22:30:34.372977,162.49,paypal,"1734 Fisher Vista, Port Ryanside, VA 75737",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2449,769,2025-09-07 21:28:12.372977,80.64,credit_card,"09514 Smith Field Suite 204, East Cynthiaport, AL 37696",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2450,363,2025-09-08 01:51:58.372977,190.06,paypal,"339 Smith Highway, West Rickey, IA 24662",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2457,72,2025-09-08 18:30:29.372977,39.8,credit_card,"18508 Derrick Circles Suite 340, Julianport, RI 67000",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2461,523,2025-09-08 21:52:09.372977,75.61,debit_card,"30084 Sandra Forge, West Rachelshire, VT 72552",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2471,664,2025-09-09 21:08:37.372977,109.73,credit_card,"174 Shelby Shores Suite 548, Danielton, CT 00640",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2473,938,2025-09-10 01:17:13.372977,64.2,paypal,"107 Penny Ridges, Simpsonburgh, LA 69600",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2491,249,2025-09-12 17:17:25.372977,138.82,apple_pay,"USCGC Sanchez, FPO AA 31782",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2498,619,2025-09-13 20:25:25.372977,171.5,paypal,"65647 Davis Corner, Zacharyberg, FM 96021",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2501,691,2025-09-14 19:28:54.372977,79.9,apple_pay,"83281 Melissa Underpass Apt. 724, Katrinaburgh, WI 76296",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2504,249,2025-09-15 13:28:46.372977,110.58,credit_card,"147 Parker Mountains Apt. 535, West Samuel, NC 96419",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2509,943,2025-09-16 03:11:58.372977,298.65,credit_card,"0833 Marshall Canyon, East Meredith, FM 25617",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2513,72,2025-09-17 18:42:37.372977,69.64,google_pay,"695 Deanna Lakes, West Emily, MT 78255",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2515,664,2025-09-17 22:19:28.372977,120.77,credit_card,"5085 Beard Glen Suite 553, Lake Brettton, KY 20604",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2516,943,2025-09-18 09:05:04.372977,181.47,debit_card,"8089 Brenda Fields, North Scott, MS 37873",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2517,544,2025-09-18 12:29:09.372977,86.53,paypal,"5727 April Cove, Wolfeside, ME 47875",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2518,822,2025-09-18 17:51:55.372977,123.8,paypal,"3027 Chavez River, Lake Williamview, WI 36481",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2519,357,2025-09-18 19:05:07.372977,146.93,debit_card,"USS Hernandez, FPO AP 76894",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2521,619,2025-09-18 20:40:47.372977,64.22,debit_card,"Unit 0739 Box 7130, DPO AP 59676",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2528,938,2025-09-19 17:51:49.372977,141.44,credit_card,"997 Jose Spring, New Brandon, KY 47733",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2530,869,2025-09-20 04:11:45.372977,163.51,credit_card,"54493 Brandy Mission, Lake Annaview, AK 54316",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2533,763,2025-09-20 10:38:01.372977,166.34,credit_card,"5676 Richards Spur Suite 378, Colonhaven, MI 44291",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2537,488,2025-09-21 12:08:47.372977,208.55,paypal,"3593 Eric Crest, Charleston, AK 79895",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2541,769,2025-09-21 14:04:16.372977,227.82,debit_card,"3164 Kylie Rest, Lake Jamesstad, MT 41195",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2560,427,2025-09-23 08:16:36.372977,331.41,credit_card,"USNV Thompson, FPO AP 13911",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2569,881,2025-09-24 10:48:29.372977,141.87,debit_card,"9403 Cruz Prairie, Heatherborough, IA 03557",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2578,831,2025-09-25 21:50:34.372977,207.27,google_pay,"727 Shawn Flat Apt. 688, Port Danielfurt, MP 36020",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2582,615,2025-09-26 20:39:26.372977,111.94,google_pay,"168 Nicole Park, East Pamelafort, TX 76596",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2592,249,2025-09-27 22:21:05.372977,73.64,paypal,"5822 Thomas Flats, South Victoriastad, PR 03133",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2593,279,2025-09-28 11:46:47.372977,302.64,credit_card,"2397 Dalton Parkways Apt. 107, Wyattton, MD 87810",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2601,441,2025-09-29 19:25:57.372977,95.04,credit_card,"1255 Harrison Prairie Apt. 523, Stephanieton, HI 90992",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2604,453,2025-09-29 21:31:37.372977,447.42,debit_card,"Unit 3501 Box 0380, DPO AE 52846",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2605,979,2025-09-30 10:52:15.372977,181.95,paypal,"307 Cervantes Dam Apt. 542, Johnsonview, KY 17010",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2613,453,2025-10-01 12:08:07.372977,701.59,debit_card,"9965 Cole Throughway, Lake Tyler, MT 87794",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2615,72,2025-10-01 12:44:58.372977,106.47,paypal,"0659 Joshua Cape, Brendanberg, OR 12846",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2616,246,2025-10-01 12:59:32.372977,140.68,debit_card,"7117 Flores Prairie Suite 245, Lake Natashaside, NH 88397",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2623,464,2025-10-02 13:18:17.372977,82.62,credit_card,"733 Morgan Station, Hicksbury, RI 63790",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2627,357,2025-10-03 12:57:49.372977,134.34,apple_pay,"9096 Madison Mountains, Parrishshire, FM 64330",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2631,427,2025-10-03 19:36:02.372977,282.85,apple_pay,"2712 Juan Heights Apt. 827, Patrickhaven, DE 56077",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2642,580,2025-10-05 06:20:24.372977,95.0,credit_card,"67233 Erin Overpass Suite 150, North Charlesbury, RI 14429",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2646,523,2025-10-05 20:34:47.372977,136.54,paypal,"0361 Pittman Inlet Suite 070, Shaneberg, WV 55760",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2648,488,2025-10-06 02:17:56.372977,89.57,apple_pay,"6322 Washington Cliffs Apt. 178, Danielstad, PA 93748",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2650,249,2025-10-06 04:06:32.372977,119.65,credit_card,"96885 Jose Curve Apt. 903, Austinmouth, PW 89228",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2651,334,2025-10-06 04:46:17.372977,51.52,debit_card,"386 Schmidt Plains, South Dean, OR 54851",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2654,334,2025-10-06 11:45:56.372977,127.88,paypal,"52019 Bryan Light, Ronaldshire, DE 19991",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2659,223,2025-10-07 10:25:54.372977,133.06,credit_card,"213 Barber Fall, North Lisa, CA 14111",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2660,664,2025-10-07 12:08:56.372977,40.69,debit_card,"96399 Washington Fields Suite 881, Randyside, FL 34588",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2662,979,2025-10-07 20:24:53.372977,161.77,debit_card,"6569 Robert Vista, Anthonyburgh, MT 19836",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2678,672,2025-10-08 22:17:36.372977,154.43,credit_card,"789 Simpson Knolls Apt. 600, Marthamouth, WV 40322",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2680,283,2025-10-09 11:35:05.372977,156.85,apple_pay,"3421 Mitchell Pass Apt. 545, Robertshaven, NC 93846",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2682,664,2025-10-09 20:34:09.372977,91.31,debit_card,"46162 Emily Passage Suite 396, Rogerside, MP 99937",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2683,825,2025-10-09 22:14:15.372977,21.31,apple_pay,"974 Phillip Wells, Christineton, NJ 00696",pending,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2689,72,2025-10-10 12:25:17.372977,78.59,debit_card,"Unit 7924 Box 1571, DPO AE 84512",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2693,246,2025-10-10 19:22:11.372977,77.89,debit_card,"8992 Sydney Lake Suite 520, North Erinville, SC 92168",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2695,580,2025-10-11 03:52:56.372977,113.89,apple_pay,"8914 David Radial, Stuartbury, CO 42448",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2700,997,2025-10-11 14:03:06.372977,114.0,debit_card,"3428 Desiree Greens, South Amber, WA 90444",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2703,997,2025-10-11 17:53:57.372977,110.57,debit_card,"50481 Stephens Fort Suite 831, Brittanyview, RI 83926",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2704,544,2025-10-11 22:22:52.372977,136.12,paypal,"581 Margaret Center, West Patrickberg, ID 98220",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2706,822,2025-10-12 14:10:53.372977,46.21,debit_card,"03630 Bennett Isle Suite 250, Austinland, DC 28584",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2712,881,2025-10-13 10:11:52.372977,198.38,credit_card,"58009 Delacruz Circles Suite 086, East Ian, ME 28746",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2716,72,2025-10-13 17:09:32.372977,138.12,debit_card,"471 Alvarez Islands, Snowtown, ND 06585",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2730,464,2025-10-15 20:59:15.372977,99.94,credit_card,"048 Foster Stream, Lake Scottberg, MT 41073",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2743,531,2025-10-18 11:12:35.372977,94.21,credit_card,"3099 Wendy Row Suite 913, West Lorimouth, ID 93494",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2749,822,2025-10-19 11:42:44.372977,108.44,debit_card,"4959 Cameron Street Apt. 273, South Jennaport, TX 95905",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2751,691,2025-10-19 12:29:38.372977,120.81,google_pay,"6611 Mahoney Locks Apt. 609, Parkerton, MN 58006",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2752,72,2025-10-19 12:44:58.372977,146.96,debit_card,"396 Logan Ports, South Monicatown, SD 94117",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2765,672,2025-10-21 20:52:04.372977,59.4,debit_card,"5086 Maria Divide Suite 769, Lauraborough, DE 14755",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2788,464,2025-10-25 11:33:12.372977,116.17,credit_card,"4419 Tina Lake Suite 928, South Lindsey, WA 79759",returned,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2798,672,2025-10-26 19:25:45.372977,167.07,credit_card,"5351 William Green, Robertshire, IL 29471",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2803,615,2025-10-27 00:00:32.372977,117.07,paypal,"PSC 8444, Box 6117, APO AP 96153",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2805,434,2025-10-27 12:51:33.372977,147.11,credit_card,"9753 Kristen Stravenue Apt. 545, South Kerrybury, UT 84517",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2819,488,2025-10-29 13:17:21.372977,143.28,debit_card,"30946 David Squares, Fieldschester, MP 13303",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2837,431,2025-11-01 13:51:44.372977,126.77,debit_card,"5349 Kelly Island Apt. 564, New Richardhaven, PA 56438",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2840,314,2025-11-01 21:20:10.372977,58.92,apple_pay,"4211 Carr Ranch, New Earlfurt, MD 88504",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2843,488,2025-11-02 01:47:07.372977,119.0,credit_card,"8980 Anthony Roads Suite 285, Stephanieborough, AZ 41659",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2854,72,2025-11-03 20:54:10.372977,99.32,credit_card,"5056 William Harbor, Lake Alexander, GA 62211",cancelled,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2855,531,2025-11-04 20:12:25.372977,92.6,credit_card,"7998 Jose Ville, West Tanner, LA 69627",returned,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2857,283,2025-11-05 11:19:29.372977,163.82,debit_card,"49457 Joseph Greens, South Russellside, VT 24600",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2858,672,2025-11-05 13:57:42.372977,82.4,debit_card,"044 Brenda Extensions, West Susan, IA 27539",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2859,453,2025-11-05 14:41:00.372977,427.06,paypal,"132 Tina Manors Apt. 474, Tylerbury, AL 79810",processing,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2860,283,2025-11-05 19:00:10.372977,170.62,credit_card,"402 Sarah Meadow, East Christopher, NM 82120",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2862,246,2025-11-05 20:20:16.372977,49.74,apple_pay,"776 Miller Mountains, Schultzmouth, UT 25007",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2866,628,2025-11-06 12:05:09.372977,169.52,credit_card,"9927 Craig Spring, Hortonfurt, MI 60263",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2870,901,2025-11-07 13:25:03.372977,50.91,paypal,"USCGC Blevins, FPO AE 80511",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
2871,628,2025-11-07 14:47:21.372977,164.03,debit_card,"USCGC Smith, FPO AE 63643",completed,2026-09-24 01:17:15.387702,2026-09-24 01:17:15.387702
